40.092824817911804,-88.23575854610287,268.75215612811587
40.09282481747556,-88.23575854230381,268.7525226841517
40.09282481707356,-88.23575853910816,268.7520364151619
40.09282481724934,-88.23575853974278,268.75077632571487
40.09282481723056,-88.23575853978656,268.75132390898125
40.092824817254446,-88.23575853980414,268.75271729183135
40.09282481726185,-88.23575853992473,268.7526093633197
40.092824817273,-88.23575854009479,268.7537270841516
40.09282481726311,-88.23575854034372,268.75087321092684
40.092824817250055,-88.23575854066702,268.7514436690241
40.0928248172311,-88.23575854105086,268.75227105893345
40.09282481722221,-88.23575854151524,268.75163869376036
40.0928248172126,-88.23575854203284,268.752641939699
40.092824817204466,-88.23575854261459,268.7514225873441
40.09282481719138,-88.23575854324808,268.7508872247964
40.09282481717571,-88.23575854392358,268.75153724421597
40.09282481715463,-88.23575854463981,268.75120017728887
40.09282481712829,-88.2357585453834,268.7512451080657
40.09282481709645,-88.23575854614778,268.7498780173082
40.09282481706209,-88.23575854693406,268.74930017033006
40.092824817024464,-88.23575854773098,268.7499515111082
40.09282481698769,-88.23575854854516,268.7499499238018
40.0928248169481,-88.2357585493677,268.7498721430957
40.09282481691057,-88.23575855019828,268.75050109154967
40.09282481687438,-88.23575855103925,268.75189762734914
40.09282481683866,-88.23575855188486,268.7501829493389
40.09282481680309,-88.2357585527377,268.7499891293518
40.09282481676756,-88.23575855359941,268.749602648776
40.09282481672963,-88.23575855446711,268.7488748384436
40.092824816691696,-88.23575855534534,268.7504572163999
40.09282481665011,-88.23575855623122,268.7511761622106
40.092824816606125,-88.23575855713185,268.75000386878895
40.09282481655879,-88.23575855804367,268.7512356318916
40.09282481650866,-88.23575855896861,268.7507765286668
40.09282481645462,-88.23575855990781,268.7504074343354
40.09282481639907,-88.2357585608626,268.7520824924614
40.09282481634294,-88.23575856183415,268.75276631804127
40.09282481628981,-88.23575856282348,268.7520248676607
40.09282481623559,-88.23575856383205,268.7530912811218
40.092824816183395,-88.23575856486339,268.75468098118495
40.09282481613066,-88.23575856591845,268.75335016079714
40.09282481607859,-88.23575856699956,268.7524593832951
40.09282481602711,-88.23575856810588,268.7530504664354
40.092824815977394,-88.2357585692432,268.75220781588405
40.09282481592742,-88.23575857041278,268.75142113213354
40.092824815875616,-88.23575857162078,268.75175115628105
40.09282481582123,-88.2357585728672,268.75117151935035
40.09282481576439,-88.23575857415523,268.7524905783415
40.0928248157045,-88.23575857548657,268.74968937961086
40.092824815642246,-88.23575857686589,268.75088146474445
40.09282481557688,-88.23575857829601,268.7501788983243
40.09282481550777,-88.23575857978072,268.750632391401
40.092824815433254,-88.23575858132273,268.74917536589646
40.09282481536173,-88.2357585828373,268.7492820722653
40.09282481528951,-88.23575858436476,268.7498535540271
40.09282481521678,-88.23575858591359,268.7504319277109
40.0928248151455,-88.23575858749338,268.75087673587285
40.09282481507621,-88.23575858910908,268.75089467126816
40.09282481500819,-88.23575859077017,268.7507859464782
40.092824814942595,-88.23575859248415,268.7527778840867
40.09282481487669,-88.23575859426383,268.75176183169845
40.09282481481141,-88.23575859612173,268.75175559017146
40.09282481474663,-88.23575859807026,268.74917318229393
40.09282481468093,-88.23575860011557,268.74969125665507
40.092824814614815,-88.23575860226683,268.74837886279283
40.09282481454718,-88.23575860452746,268.74770905220254
40.09282481447804,-88.23575860690632,268.7463976045276
40.092824814407756,-88.23575860941052,268.74706582489483
40.092824814333724,-88.23575861205244,268.7463161390376
40.09282481425689,-88.23575861483953,268.7450392653816
40.092824814176566,-88.23575861778434,268.74707317111125
40.09282481409303,-88.23575862089382,268.7473735918537
40.09282481400494,-88.23575862417816,268.74724332561874
40.09282481391378,-88.23575862764066,268.7474381392906
40.09282481381874,-88.2357586312904,268.7481757668275
40.092824813721194,-88.23575863513483,268.74714066924173
40.09282481362117,-88.23575863918423,268.74619796418517
40.09282481351862,-88.23575864344748,268.7441887013556
40.09282481341277,-88.23575864793439,268.7444302431925
40.09282481330435,-88.23575865265208,268.74324223906626
40.09282481319246,-88.23575865760925,268.7418757557511
40.092824813076916,-88.2357586628124,268.74205725277386
40.09282481295825,-88.23575866827139,268.7421854235429
40.09282481283712,-88.23575867399519,268.743413534961
40.09282481271271,-88.23575867999418,268.7423946741958
40.09282481258501,-88.23575868627594,268.74379851610047
40.092824812452996,-88.23575869284927,268.744688914474
40.09282481231609,-88.23575869971934,268.7425978206431
40.092824812174385,-88.23575870689497,268.7429959263803
40.09282481202881,-88.23575871438706,268.74312865636574
40.09282481187941,-88.23575872220668,268.7425480161772
40.09282481172593,-88.23575873036691,268.7423358499561
40.092824811567596,-88.23575873888217,268.73952134798094
40.09282481140493,-88.2357587477607,268.738160794275
40.092824811236675,-88.23575875701408,268.7363035171611
40.09282481106306,-88.2357587666495,268.73679916224097
40.09282481088394,-88.235758776677,268.7365088462452
40.09282481069878,-88.23575878710636,268.73779656528893
